World_Soil_Map_1974_Group,World_Soil_Map_1974_Subgroup,World_Soil_Map_1984_Group,World_Soil_Map_1984_Subgroup,WRB_1994_Group,WRB_1994_Subgroup,WRB_1998_Group,WRB_1998_Subgroup,WRB_2006_Group,WRB_2006_Prefixes,WRB_2006_Suffixes,WRB_2014_Group,WRB_2014_Subgroup,WRB_2006_NAME,FAO_1974_NAME,WRB_1994_NAME
Planosols,,Planosols,,Planosols,,Planosols,,Planosols,Acric,,,,Acric Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Luvic,Planosols,Luvic,,,,Luvic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,,Planosols,Lixic,,,,Lixic Planosols, Planosols, Planosols
Planosols,,Planosols,Umbric,Planosols,Umbric,Planosols,Umbric,Planosols,Umbric,,,,Umbric Planosols, Planosols,Umbric Planosols
Planosols,,Planosols,,Planosols,,Planosols,Haplic,Planosols,Haplic,,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Thionic,Planosols,Haplic,Thionic,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Albic,Planosols,Haplic,Albic,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,,Planosols,Haplic,Manganiferric,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Ferric,Planosols,Haplic,Ferric,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Geric,Planosols,Haplic,Geric,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,,Planosols,Haplic,Ruptic,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Calcaric,Planosols,Haplic,Calcaric,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Sodic,Planosols,Haplic,Sodic,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Alcalic,Planosols,Haplic,Alcalic,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Alumic,Planosols,Haplic,Alumic,,,Haplic Planosols, Planosols, Planosols
Planosols,Dystric,Planosols,Dystric,Planosols,Dystric,Planosols,Dystric,Planosols,Haplic,Dystric,,,Haplic Planosols,Dystric Planosols,Dystric Planosols
Planosols,Eutric,Planosols,Eutric,Planosols,Eutric,Planosols,Eutric,Planosols,Haplic,Eutric,,,Haplic Planosols,Eutric Planosols,Eutric Planosols
Planosols,Gelic,Planosols,Gelic,Planosols,Gelic,Planosols,Gelic,Planosols,Haplic,Gelic,,,Haplic Planosols,Gelic Planosols,Gelic Planosols
Planosols,,Planosols,,Planosols,,Planosols,,Planosols,Haplic,Greyic,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Arenic,Planosols,Haplic,Arenic,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,,Planosols,Haplic,Siltic,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,,Planosols,Haplic,Clayic,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Chromic,Planosols,Haplic,Chromic,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,,Planosols,Haplic,Drenic,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,,Planosols,Haplic,Transportic,,,Haplic Planosols, Planosols, Planosols
Planosols,Humic,Planosols,,Planosols,,Planosols,,Planosols,Haplic,,,,Haplic Planosols,Humic Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Petroferric,Planosols,Haplic,,,,Haplic Planosols, Planosols, Planosols
Planosols,,Planosols,,Planosols,,Planosols,Rhodic,Planosols,Haplic,,,,Haplic Planosols, Planosols, Planosols
,,Plinthosols,,Sesquisols,Petric,Plinthosols,Petric,Plinthosols,Petric,,,,Petric Plinthosols, ,Petric Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Fractipetric,,,,Fractipetric Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Pisolithic,,,,Pisolithic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Gibbsic,,,,Gibbsic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Posic,,,,Posic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,Geric,Plinthosols,Geric,,,,Geric Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,Vetic,Plinthosols,Vetic,,,,Vetic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Folic,,,,Folic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Histic,,,,Histic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Technic,,,,Technic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,Stagnic,Plinthosols,Stagnic,Plinthosols,Stagnic,,,,Stagnic Plinthosols, ,Stagnic Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,Acric,Plinthosols,Acric,,,,Acric Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Lixic,,,,Lixic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,Umbric,Plinthosols,Umbric,,,,Umbric Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,Haplic,Plinthosols,Haplic,Plinthosols,Haplic,,,,Haplic Plinthosols, ,Haplic Sesquisols
,,Plinthosols,Albic,Sesquisols,Albic,Plinthosols,Albic,Plinthosols,Haplic,Albic,,,Haplic Plinthosols, ,Albic Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Haplic,Manganiferric,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,Ferric,Plinthosols,Haplic,Ferric,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,Endoduric,Plinthosols,Haplic,Endoduric,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,Abruptic,Plinthosols,Haplic,Abruptic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Haplic,Coluvic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Haplic,Ruptic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,Alumic,Plinthosols,Haplic,Alumic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,Humic,Sesquisols,Humic,Plinthosols,Humic,Plinthosols,Haplic,Humic,,,Haplic Plinthosols, ,Humic Sesquisols
,,Plinthosols,Dystric,Sesquisols,,Plinthosols,,Plinthosols,Haplic,Dystric,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,Eutric,Sesquisols,Eutric,Plinthosols,Endoeutric,Plinthosols,Haplic,Eutric,,,Haplic Plinthosols, ,Eutric Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Haplic,Oxiaquic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Haplic,Pachic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,Glossic,Plinthosols,Haplic,Umbriglossic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Haplic,Arenic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Haplic,Siltic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Haplic,Clayic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Haplic,Drenic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Haplic,Transportic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,,Plinthosols,Haplic,Novic,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,Aeric,Plinthosols,,Plinthosols,Haplic,,,,Haplic Plinthosols, ,Aeric Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,Alic,Plinthosols,Haplic,,,,Haplic Plinthosols, , Sesquisols
,,Plinthosols,,Sesquisols,,Plinthosols,Pachic,Plinthosols,Haplic,,,,Haplic Plinthosols, , Sesquisols
Podzols,Placic,Podzols,,Podzols,,Podzols,Placic,Podzols,Placic,,,,Placic Podzols,Placic Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Ortsteinic,,,,Ortsteinic Podzols, Podzols, Podzols
Podzols,Humic,Podzols,Carbic,Podzols,Humic,Podzols,Carbic,Podzols,Carbic,,,,Carbic Podzols,Humic Podzols,Humic Podzols
Podzols,Ferric,Podzols,Ferric,Podzols,,Podzols,Rustic,Podzols,Rustic,,,,Rustic Podzols,Ferric Podzols, Podzols
Podzols,,Podzols,Cambic,Podzols,Cambic,Podzols,Entic,Podzols,Entic,,,,Entic Podzols, Podzols,Cambic Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Albic,,,,Albic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Folic,,,,Folic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,Histic,Podzols,Histic,,,,Histic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Technic,,,,Technic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Hyperskeletic,,,,Hyperskeletic Podzols, Podzols, Podzols
Podzols,Leptic,Podzols,,Podzols,,Podzols,,Podzols,Leptic,,,,Leptic Podzols,Leptic Podzols, Podzols
Podzols,Gleyic,Podzols,Gleyic,Podzols,Gleyic,Podzols,Gleyic,Podzols,Gleyic,,,,Gleyic Podzols,Gleyic Podzols,Gleyic Podzols
Podzols,,Podzols,,Podzols,,Podzols,Lamellic,Podzols,Vitric,,,,Vitric Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Andic,,,,Andic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,Stagnic,Podzols,Stagnic,Podzols,Stagnic,,,,Stagnic Podzols, Podzols,Stagnic Podzols
Podzols,,Podzols,,Podzols,Umbric,Podzols,Umbric,Podzols,Umbric,,,,Umbric Podzols, Podzols,Umbric Podzols
Podzols,Orthic,Podzols,Haplic,Podzols,Haplic,Podzols,Haplic,Podzols,Haplic,,,,Haplic Podzols,Orthic Podzols,Haplic Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Haplic,Hortic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Haplic,Plaggic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Haplic,Terric,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,Anthric,Podzols,Haplic,Anthric,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Haplic,Ornithic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,Fragic,Podzols,Haplic,Fragic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Haplic,Ruptic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Haplic,Turbic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,Gelic,Podzols,Gelic,Podzols,Gelic,Podzols,Haplic,Gelic,,,Haplic Podzols, Podzols,Gelic Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Haplic,Oxiaquic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Haplic,Lamellic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,Densic,Podzols,Haplic,Densic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,Skeletic,Podzols,Haplic,Skeletic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Haplic,Drenic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Haplic,Transportic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,,Podzols,,Podzols,Haplic,Novic,,,Haplic Podzols, Podzols, Podzols
Podzols,,Podzols,,Podzols,Duric,Podzols,,Podzols,Haplic,,,,Haplic Podzols, Podzols,Duric Podzols
Regosols,,Regosols,,Regosols,,Regosols,,Regosols,Folic,,,,Folic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Aric,Regosols,Aric,,,,Aric Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,,Regosols,Coluvic,,,,Coluvic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,,Regosols,Technic,,,,Technic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Leptic,Regosols,Leptic,,,,Leptic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Gleyic,Regosols,Endogleyic,,,,Endogleyic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Thaptovitric,Regosols,Taptovitric,,,,Taptovitric Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Thaptoandic,Regosols,Taptoandic,,,,Taptoandic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Gelistagnic,Regosols,Gelistagnic,,,,Gelistagnic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Stagnic,Regosols,Stagnic,,,,Stagnic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Haplic,Regosols,Haplic,,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,,Regosols,Haplic,Brunic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,,Regosols,Haplic,Ornithic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,Gypsic,Regosols,Gypsiric,Regosols,Gypsiric,Regosols,Haplic,Gypsiric,,,Haplic Regosols, Regosols,Gypsiric Regosols
Regosols,Calcic,Regosols,Calcaric,Regosols,Calcaric,Regosols,Calcaric,Regosols,Haplic,Calcaric,,,Haplic Regosols,Calcic Regosols,Calcaric Regosols
Regosols,,Regosols,,Regosols,Tephric,Regosols,Tephric,Regosols,Haplic,Tephric,,,Haplic Regosols, Regosols,Tephric Regosols
Regosols,,Regosols,,Regosols,,Regosols,Humic,Regosols,Haplic,Humic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Hyposalic,Regosols,Haplic,Hyposalic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Hyposodic,Regosols,Haplic,Sodic,,,Haplic Regosols, Regosols, Regosols
Regosols,Dystric,Regosols,Dystric,Regosols,Dystric,Regosols,Dystric,Regosols,Haplic,Dystric,,,Haplic Regosols,Dystric Regosols,Dystric Regosols
Regosols,Euthric,Regosols,Euthric,Regosols,Euthric,Regosols,Eutric,Regosols,Haplic,Eutric,,,Haplic Regosols,Euthric Regosols,Euthric Regosols
Regosols,,Regosols,,Regosols,,Regosols,,Regosols,Haplic,Turbic,,,Haplic Regosols, Regosols, Regosols
Regosols,Gelic,Regosols,Gelic,Regosols,Gelic,Regosols,Gelic,Regosols,Haplic,Gelic,,,Haplic Regosols,Gelic Regosols,Gelic Regosols
Regosols,,Regosols,,Regosols,,Regosols,,Regosols,Haplic,Oxiaquic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Vermic,Regosols,Haplic,Vermic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Hyperochric,Regosols,Haplic,Hyperochric,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Takyric,Regosols,Haplic,Takyric,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Yermic,Regosols,Haplic,Yermic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Aridic,Regosols,Haplic,Aridic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,,Regosols,Haplic,Densic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Skeletic,Regosols,Haplic,Skeletic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Arenic,Regosols,Haplic,Arenic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,,Regosols,Haplic,Siltic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,,Regosols,Haplic,Clayic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,,Regosols,Haplic,Escalic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,,Regosols,Haplic,Transportic,,,Haplic Regosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,Anthropic,Regosols,Anthropic,Technosols,Umbric,,,,Umbric Technosols, Regosols,Anthropic Regosols
Regosols,,Regosols,,Regosols,,Regosols,Garbic,Technosols,Garbic,,,,Garbic Technosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Reductic,Technosols,Reductic,,,,Reductic Technosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Spolic,Technosols,Spolic ,,,,Spolic  Technosols, Regosols, Regosols
Regosols,,Regosols,,Regosols,,Regosols,Urbic,Technosols,Urbic ,,,,Urbic  Technosols, Regosols, Regosols
Regosols,,Regosols,Umbric,Regosols,,Umbrisols,,Regosols,Umbric,,,,Umbric Regosols, Regosols, Regosols
,,,,Sesquisols,,,,Plinthosols,Haplic,,,,Haplic Plinthosols, , Sesquisols
Solonchaks,,Solonchaks,,Solonchaks,,Solonchaks,Petrosalic,Solonchaks,Petrosalic,,,,Petrosalic Solonchaks, Solonchaks, Solonchaks
Solonchaks,,Solonchaks,,Solonchaks,,Solonchaks,Hypersalic,Solonchaks,Hypersalic,,,,Hypersalic Solonchaks, Solonchaks, Solonchaks
Solonchaks,,Solonchaks,,Solonchaks,,Solonchaks,,Solonchaks,Puffic,,,,Puffic Solonchaks, Solonchaks, Solonchaks
Solonchaks,,Solonchaks,,Solonchaks,,Solonchaks,,Solonchaks,Folic,,,,Folic Solonchaks, Solonchaks, Solonchaks
Solonchaks,,Solonchaks,,Solonchaks,,Solonchaks,Histic,Solonchaks,Histic,,,,Histic Solonchaks, Solonchaks, Solonchaks
Solonchaks,,Solonchaks,,Solonchaks,,Solonchaks,,Solonchaks,Technic,,,,Technic Solonchaks, Solonchaks, Solonchaks
Solonchaks,,Solonchaks,,Solonchaks,,Solonchaks,Vertic,Solonchaks,Vertic,,,,Vertic Solonchaks, Solonchaks, Solonchaks
Solonchaks,Gleyic,Solonchaks,Gleyic,Solonchaks,Gleyic,Solonchaks,Gleyic,Solonchaks,Gleyic,,,,Gleyic Solonchaks,Gleyic Solonchaks,Gleyic Solonchaks
Solonchaks,,Solonchaks,Stagnic,Solonchaks,Stagnic,Solonchaks,Stagnic,Solonchaks,Stagnic,,,,Stagnic Solonchaks, Solonchaks,Stagnic Solonchaks
Solonchaks,Mollic,Solonchaks,Mollic,Solonchaks,Mollic,Solonchaks,Mollic,Solonchaks,Mollic,,,,Mollic Solonchaks,Mollic Solonchaks,Mollic Solonchaks
Solonchaks,,Solonchaks,Gypsic,Solonchaks,Gypsic,Solonchaks,Gypsic,Solonchaks,Gypsic,,,,Gypsic Solonchaks, Solonchaks,Gypsic Solonchaks
